Date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
2011-01-04,47.33,56.75,185.01,4.68,40.86,173.08,64.23,22.37,31.45,71.08,22.85,72.79
2011-01-05,47.71,56.73,187.42,4.69,41.3,174.0,66.0,23.03,31.4,69.99,22.31,72.9
2011-01-06,47.68,56.55,185.86,4.68,40.54,172.21,67.0,23.11,31.56,68.67,22.0,72.49
2011-01-07,48.02,56.98,185.49,4.67,40.31,170.69,65.66,23.11,31.55,68.98,21.62,72.15
2011-01-10,48.92,56.44,184.68,4.68,40.66,169.76,65.95,23.02,31.78,68.86,21.61,72.14
2011-01-11,48.81,56.19,184.34,4.68,41.4,169.36,67.34,22.94,32.02,69.99,21.73,71.75
2011-01-12,49.2,56.85,184.08,4.68,41.76,171.67,66.95,23.28,32.26,71.84,22.89,71.95
2011-01-13,49.38,56.32,185.53,4.7,41.9,171.57,69.55,23.35,32.3,71.11,23.49,72.25
2011-01-14,49.78,56.5,188.75,4.7,42.0,175.0,69.05,23.69,32.28,71.05,23.69,72.48
2011-01-18,48.66,57.29,191.25,4.94,41.9,174.68,70.97,23.76,32.17,71.72,24.02,73.02
2011-01-19,48.41,56.98,186.87,4.93,41.86,166.49,69.48,23.54,31.82,70.22,24.1,72.18
2011-01-20,47.53,57.31,181.96,4.91,41.81,165.69,68.82,23.51,31.58,68.25,24.42,72.66
2011-01-21,46.67,56.97,177.42,5.04,41.87,166.2,68.75,23.35,31.76,68.2,24.87,72.89
2011-01-24,48.21,57.29,176.85,4.99,41.73,166.3,69.75,23.9,32.02,70.53,25.28,73.21
2011-01-25,48.77,57.16,176.7,4.94,40.56,161.98,69.77,24.15,31.93,68.57,25.22,72.83
2011-01-26,49.12,56.48,175.39,5.05,40.72,161.31,70.64,24.02,32.27,71.1,25.23,72.87
2011-01-27,49.03,56.48,184.45,4.95,40.73,164.03,70.62,23.91,32.46,70.7,25.48,72.91
2011-01-28,48.01,55.29,171.14,4.89,40.04,161.77,69.05,23.49,32.33,68.03,24.76,70.73
2011-01-31,48.47,55.08,169.64,4.91,40.25,163.62,69.34,23.65,32.72,69.48,25.13,71.62
2011-02-01,49.29,55.71,172.11,4.99,40.68,165.33,70.82,23.82,32.66,71.23,25.58,74.59
2011-02-02,49.19,55.63,173.53,4.95,40.28,165.05,71.31,23.94,32.17,73.2,25.74,74.04
2011-02-03,49.06,55.45,173.71,4.97,45.97,164.64,70.66,24.54,31.95,73.59,25.42,74.29
2011-02-04,49.5,55.2,175.93,5.02,46.5,164.83,71.12,24.72,31.88,73.14,25.24,74.34
2011-02-07,50.27,54.88,176.43,5.04,45.68,167.13,71.23,25.0,31.84,74.17,25.26,74.25
2011-02-08,50.74,54.94,183.06,5.09,46.24,168.55,70.25,24.96,31.93,76.63,25.51,74.47
2011-02-09,51.17,54.42,185.3,5.09,46.46,166.01,69.44,24.85,31.9,75.18,25.56,74.58
2011-02-10,50.65,54.27,186.21,5.11,46.42,165.34,71.28,25.21,31.7,74.09,25.08,74.77
2011-02-11,50.98,53.74,189.25,5.14,47.08,166.66,73.66,25.35,31.73,74.27,24.92,75.32
2011-02-14,51.31,53.86,190.42,5.14,47.38,167.52,73.76,25.5,31.9,75.9,24.68,74.8
2011-02-15,51.41,53.84,189.03,5.09,46.87,167.91,71.88,25.61,31.91,73.69,24.6,74.8
2011-02-16,51.88,52.95,186.62,5.12,47.12,168.81,72.14,25.44,31.92,73.45,25.06,75.66
2011-02-17,51.19,52.41,187.76,5.16,46.88,167.16,72.23,25.18,31.94,73.26,25.18,76.33
2011-02-18,50.08,52.24,186.5,5.18,47.24,168.04,72.27,25.07,31.95,71.54,25.25,76.47
2011-02-22,48.37,51.88,180.42,5.07,45.43,162.94,70.81,24.74,31.9,69.38,24.57,74.61
2011-02-23,48.95,51.07,176.68,5.02,45.2,163.09,67.12,24.41,31.88,68.53,24.47,73.47
